"Name","PC Datalog - 20/04/2013 - 15:14:57"

"Section Time","Accel Fuel","AFR Target","AirCon Fuel Trim","Anti-Lag Fuel","Crank Enrich","Drive Fuel Trim","Eng Fan Trim ","FTrim Cyl #1","FTrim Cyl #2","FTrim Cyl #3","FTrim Cyl #4","FTrim Cyl #5","FTrim Cyl #6","FTrim Cyl #7","FTrim Cyl #8","Fuel 4D Table","Fuel 5D Table","Fuel Table1","Fuel Table1","Fuel Table2","Fuel Table2","IAT Fuel Corr.","Inj Actual PW","Inj Deadtime","Inj Deadtime(Sec)","Inj Duty Cycle","Inj Duty Cycle (Sec)","Inj Timing","Injector PW (Sec)","Lambda  Fuel  Corr.","Lambda Status 1","Post Start Enrich","Prime Fuel","Sec Inj Table","Wake-Up Status","Wake-Up Width","Warm-Up Enrich","4D Ign Trim","5D Ign Trim","Anti-Lag Ign Trim","Dwell Time","ECT Ign Trim","IAT Ign Trim","Ign Angle","Ign Table1","Ign Table1","Ign Table2","Ign Table2","Ignition Idle Control","Launch Ign Trim","Overrun Ign Trim","Trailing Split","CL Stepper Limit","GP RPM Limit1","Launch Limit","MAP Limit","MAP Limit","Max Ignition","Overrun Fuel Cut","RPM Limit","RPM Limit","Speed Limit","Under Voltage","Voltage Limit","A1 - ISC Sol. Slave","A2 - ISC Solenoid","A3 - GP Output ","A4 - Boost Solenoid","A5 - OFF","A6 - OFF","A7 - OFF","A8 - OFF","AF1 - Injection","AF2 - Injection","AF3 - Injection","AF4 - Injection","AF5 - Injection","AF6 - Injection","AF7 - Engine Fan","AF8 - Fuel Pump","AI1 - Ignition","AI2 - Ignition","AI3 - Ignition","AI4 - Ignition","Boost Status","Boost Target","ECT WGate Comp","ECU Hold Power","FP Speed (%DC)","IAT WGate Comp","Idle Position","Idle Status","Idle Target","WGate DC","DI 1 - Speed","DI 1 Frequency","DI 2 - Speed","DI 2 Frequency","DI 3 - Start Position","DI 3 Frequency","DI 4 - Air Con Request","DI 4 Frequency","DI 5 - GP Input","DI 5 Frequency","DI 6 - GP Input","DI 6 Frequency","Gear","Gear Ratio Calc.","Gear Ratio Status","Speed Off -DI3","Speed -DI1","Speed -DI2","Speed Off -DI4","Speed Off -DI5","Speed Off -DI6","An T1 - Inlet Air Temp","An T2 - Engine Coolant Temp","An T3 - Engine Oil Temp","An V1 - MAP Sensor","An V2 - TPS (Main)","An V3 - OFF","An V4 - WideBand","An V5 - GP Input","An V6 - Fuel Pressure","An T1 - Inlet Air Temp","An T2 - Engine Coolant Temp","An T3 - Engine Oil Temp","An V DI10 - OFF","An V DI11 - OFF","An V DI6 - Fuel Pressure","An V DI7 - OFF","An V DI8 - OFF","An V DI9 - OFF","An V1 - MAP Sensor","An V2 - TPS (Main)","An V3 - OFF","An V4 - WideBand","An V5 - GP Input","An V6 - Fuel Pressure","BAP","Batt Voltage","ECT","FP (Main)","FP (Sub)","IAT","MAP","Mass per Cyl (x100)","MGP","TP (Main)","TP (Sub)","TP Delta Max","ECCS Sync","Engine Speed","Trig1 Err Counter","Trig1 Signal","Trig2 Signal","Anti-Lag Status","Flat Shifting Status","Launch Control Status","TP Cal Status","Exh / LH Err Counter","Exh / LH Posn","Exh / LH Signal","Exh / LH Solenoid","Exh / LH Sys Status","Exh LH Target","Exh RH Err Counter","Exh RH Posn","Exh RH Signal","Exh RH Solenoid","Exh RH Sys Status","Exh RH Target","Inlet / LH Err Counter","Inlet / LH Posn","Inlet / LH Signal","Inlet / LH Solenoid","Inlet / LH Sys Status","Inlet / LH Target","Inlet RH Err Counter","Inlet RH Posn","Inlet RH Signal","Inlet RH Solenoid","Inlet RH Sys Status","Inlet RH Target","3.3V Internal","5V Analog Supply","Analog Supply","Data Count Error","Data Page Error","DataFlash Chksum ","ECU Temperature","Fuel Calculation","Hardware Block 1","Hardware Block 2","Hardware Block 3","Password Protection","Table Allocation","Trig1 Arming","Trig2 Arming","An V DI1 - MAP Sensor","An V DI2 - TPS (Main)","An V DI3 - OFF","An V DI4 - WideBand","An V DI5 - GP Input","% Ethanol","Aux Fuel #5","Aux Fuel #6","Aux Fuel #7","Aux Fuel #8","Differential Fuel Pressure","Ethanol Temp.","Gear Cut Fuel","Inj Effective PW","Launch Fuel","WideBand 1","WideBand 2","WideBand Avg","Gear Cut Ign Trim","ITrim Cyl #1","ITrim Cyl #2","ITrim Cyl #3","ITrim Cyl #4","ITrim Cyl #5","ITrim Cyl #6","ITrim Cyl #7","ITrim Cyl #8","Limit Ign Trim","Traction Ign Trim","Transient Ign Trim","Anti-Lag Cyclic Idle","Anti-Lag Ign Cut","E-Throttle Limit","GP RPM Limit2","Limits Flags Word","Percentage FCut","Percentage ICut","Traction Limit","A9 - OFF","Active Boost Table","AI5 - Ignition","AI6 - Ignition","AI7 - Tacho","AI8 - CE light","D-Gain","Gear WGate Comp","Idle Target Error","I-Gain","P-Gain","VA1 - OFF","VA2 - OFF","VA3 - OFF","Cruise Switch Mode","DI 10 - OFF","DI 7 - Ignition Switch","DI 8 - OFF","DI 9 - OFF","Digital Input 11","Digital Input 12","Slip","An T4 - OFF","An V10 - OFF","An V11 - OFF","An V7 - OFF","An V8 - OFF","An V9 - OFF","An T4 - OFF","An V10 - OFF","An V11 - OFF","An V7 - OFF","An V8 - OFF","An V9 - OFF","Fuel Pressure","MAP Delta","Mass Air Flow ","Mass per Rev(x100)","MGP (PSI)","Oil Pressure","Oil Temp.","TPS Delta","RPM Rate","AL Active Fuel Table","AL Active Ign Cut Table","AL Active Ign Table","AL Cyclic Limit","Base Target ","E-Throttle Active Table","E-Throttle Target","FP Err Accumulator","ISC CL Trim","ISC Offset","Motor Duty Cycle","TP Err Accumulator","TP/Targ Err Accumulator","Cyl1 Knk I-Trim","Cyl2 Knk I-Trim","Cyl3 Knk I-Trim","Cyl4 Knk I-Trim","Cyl5 Knk I-Trim","Cyl6 Knk I-Trim","Cyl7 Knk I-Trim","Cyl8 Knk I-Trim","Knk Counter Cyl 1","Knk Counter Cyl 2","Knk Counter Cyl 3","Knk Counter Cyl 4","Knk Counter Cyl 5","Knk Counter Cyl 6","Knk Counter Cyl 7","Knk Counter Cyl 8","Knk Level Cyl 1","Knk Level Cyl 2","Knk Level Cyl 3","Knk Level Cyl 4","Knk Level Cyl 5","Knk Level Cyl 6","Knk Level Cyl 7","Knk Level Cyl 8","Knk Sys Status","Knock Count Global","Knock Level  Global","Knock Threshold","Capacity","Logging Status","12V Internal","Aux 9/10 Status","Aux 9/10 Supply","CAS Voltage","Fault Code Count","Fault Codes","CAN AN V1","CAN AN V2","CAN AN V3","CAN AN V4","CAN AN V5","CAN AN V6","CAN AN V7","CAN AN V8","CAN Freq/Spd 1","CAN DIG #1 State","CAN Freq/Spd 2","CAN DIG #2 State","CAN Freq/Spd 3","CAN DIG #3 State","CAN Freq/Spd 4","CAN DIG #4 State","CAN DIG #5 State","CAN DIG #6 State","CAN TC Cyl 1","CAN TC Cyl 2","CAN TC Cyl 3","CAN TC Cyl 4","CAN TC Cyl 5","CAN TC Cyl 6","CAN TC Cyl 7","CAN TC Cyl 8","BUSOFF Status","Error Warning Status","LEC","BUSOFF Status","Error Warning Status","LEC","Engine Kill","Rotation Direction","Active Traction Table","Cam Angle #1","Cam Angle #2","Cam Angle #3","Cam Angle #4","Cam Angle #5","Cam Angle #6","Cam Angle #7","Cam Angle #8"
"21.792","23.2","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.2","1","0","0","2.5","3.145","0.488","0","11.5","0","360","0","0","9","0","8","0","0","0","0","0","0","0","3.86","0","0","26.7","25.8","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-12","49","3","1075","0","1","85","0","0","0","0","0","0","1","0","0","0","4","51.7","0","0","120.2","0","0","0","0","12","90","68","1.23","1","0","21.9","550","189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.13","90","0","0","12","85","0","-15","21.7","0","2.9","0","4420","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","600","-50","0","2.657","0","21.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","187","9","0","0","-1.4","0","68","1.5","270","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","14.05","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"21.892","23.2","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.2","1","0","0","2.5","3.145","0.488","0","11.5","0","360","0","0","9","0","8","0","0","0","0","0","0","0","3.86","0","0","26.7","25.8","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-12","49","3","1075","0","1","85","0","0","0","0","0","0","1","0","0","0","4","51.7","0","0","120.2","0","0","0","0","12","90","68","1.23","1","0","21.9","550","189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.13","90","0","0","12","85","0","-15","21.7","0","2.9","0","4420","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","600","-50","0","2.657","0","21.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","187","9","0","0","-1.4","0","68","1.5","270","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","14.05","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"21.992","0","13.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.5","1","0","0","2.5","4.731","0.488","0","17.4","0","360","0","0","9","0","8","0","0","0","0","0","0","0","3.91","0","0","19.8","19.6","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","10","230","0","0","0","-12","49","3","1075","80","1","85.5","0","0","0","0","0","0","1","0","0","0","4","49.3","0","0","120.9","0","0","0","0","12","90","68","1.92","1.42","0","18.5","521","185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.13","90","0","0","12","123","0","23","33.5","0","2.9","0","4393","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","575","-50","0","3.984","0","18.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","206","0","0","0","3.4","0","68","0.3","-490","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","14.05","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.092","0","13.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.6","1","0","0","2.5","4.377","0.512","0","16.1","0","360","0","0","9","0","8","0","0","0","0","0","0","0","4.16","0","0","19.5","19.5","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","10","230","0","0","0","-12","49","3","1075","80","1","86.4","0","0","0","0","0","0","1","0","0","0","4","50.7","0","0","122.4","0","0","0","0","12","90","69","1.99","1.42","0","13.5","521","248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","13.79","90","0","0","12","125","0","25","33.2","0","2.9","0","4418","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","595","-50","0","3.894","0","13.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","223","1","0","0","3.7","0","69","0.1","400","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.84","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.192","3.1","12.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.6","1","0","0","3","4.78","0.512","0","17.7","0","360","0","0","9","0","8","0","0","0","0","0","0","0","4.16","0","0","18.5","18.4","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","10","230","0","0","0","-14","49","3","1075","80","1","87.3","0","0","0","0","0","0","1","0","0","0","4","51.1","0","0","123.4","0","0","0","0","11","90","69","2.04","1.47","0","13.2","521","222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","13.79","90","0","0","11","131","0","31","36","0","2.9","0","4475","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","585","-50","0","4.305","0","13.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","221","3","0","0","4.6","0","69","1.1","530","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.84","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.292","0","12.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.8","1","0","0","3","5.432","0.491","0","20.3","0","360","0","0","9","0","8","0","0","0","0","0","0","0","4.01","0","0","15.9","15.9","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","10","230","0","0","0","-14","49","3","1075","80","1","88.4","0","0","0","0","0","0","1","0","0","0","4","51.1","0","0","125.2","0","0","0","0","11","90","69","2.25","1.72","0","13.1","521","217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.05","90","0","0","11","144","0","44","42.3","0","2.9","0","4496","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","575","-50","0","4.941","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","218","0","0","0","6.3","0","69","-0.2","310","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.98","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.392","0","12.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.3","1","0","0","3","5.787","0.491","0","21.9","0","360","0","0","9","0","8","0","0","0","0","0","0","0","4.02","0","0","14.6","14.6","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","10","230","0","0","0","-14","49","3","1075","80","1","89.1","0","0","0","0","0","0","1","0","0","0","4","50.9","0","0","126","0","0","0","0","11","90","69","2.37","1.74","0","12.8","521","215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.05","90","0","0","11","151","0","51","42.7","0","2.9","0","4538","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","570","-50","0","5.296","0","12.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","217","1","0","0","7.3","0","69","0","450","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.98","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.492","0","12.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","1","0","0","3","6.131","0.491","0","23.4","0","360","0","0","9","0","8","0","0","0","0","0","0","0","4","0","0","13.5","13.4","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","10","230","0","0","0","-14","49","3","1075","80","1","90","0","0","0","0","0","0","1","0","0","0","4","51","0","0","127.4","0","0","0","0","11","90","69","2.47","1.73","0","12.6","521","213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.05","90","0","0","11","158","0","58","42.6","0","2.9","0","4593","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","560","-50","0","5.64","0","12.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","213","2","0","0","8.4","0","69","0","740","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.98","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.592","1.9","11.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.9","1","0","0","3","6.944","0.491","0","26.8","0","360","0","0","9","0","8","0","0","0","0","0","0","0","4","0","0","12.7","12.6","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","10","230","0","0","0","-14","49","3","1075","80","1","91.1","0","0","0","0","0","0","1","0","0","0","4","51.1","0","0","128.8","0","0","0","0","11","90","69","2.62","1.77","0","12.4","519","210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.05","90","0","0","11","171","0","71","46.9","0","2.9","0","4639","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","2.98","0","0","0","0","0","0","0","0","0","0","550","-50","0","6.453","0","12.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","209","4","0","0","10.4","0","69","1.8","200","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.98","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.692","1.9","11.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.9","1","0","0","3","6.944","0.491","0","26.8","0","360","0","0","9","0","8","0","0","0","0","0","0","0","4","0","0","12.7","12.6","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","10","230","0","0","0","-14","49","3","1075","80","1","91.1","0","0","0","0","0","0","1","0","0","0","4","51.1","0","0","128.8","0","0","0","0","11","90","69","2.62","1.77","0","12.4","519","210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.05","90","0","0","11","171","0","71","46.9","0","2.9","0","4639","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","2.98","0","0","0","0","0","0","0","0","0","0","550","-50","0","6.453","0","12.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","209","4","0","0","10.4","0","69","1.8","200","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.98","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.792","0","11.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46.6","1","0","0","4","7.859","0.491","0","30.9","0","360","0","0","9","0","8","0","0","0","0","0","0","0","3.96","0","0","12.1","12","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","10","230","0","0","0","-14","49","3","1075","80","1","92.4","0","0","0","0","0","0","1","0","0","0","4","51.1","0","0","130.6","0","0","0","0","12","90","69","2.93","2.15","0","12.4","507","205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.05","90","0","0","12","189","0","89","54.9","0","2.9","0","4716","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","2.98","0","0","0","0","0","0","0","0","0","0","535","-50","0","7.368","0","12.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","206","3","0","0","13","0","69","-0.1","770","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.98","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22.892","3.1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.5","1","0","0","4","9.217","0.491","0","36.9","0","360","0","0","9","0","8","0","0","0","0","0","0","0","3.95","0","0","11.4","11.3","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","6","230","0","0","0","-14","49","3","1075","0","1","94.1","0","0","0","0","0","0","1","0","0","0","4","51.2","0","0","133.2","0","0","0","0","12","90","69","3.24","2.52","0","11.9","493","201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.05","90","0","0","12","208","0","108","68.8","0","3.9","0","4818","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","2.98","0","0","0","0","0","0","0","0","0","0","520","-50","0","8.805","0","11.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","-0.1","0","-1000","0","6.3","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","198","3","0","0","15.9","0","69","1.2","690","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.98","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
